ID,Lane,Speed,preceding_speed,time_gap,road_condition,timestamp
DR_71760,2,92,85,44.0,2,1332787570
DR_71760,2,66,92,22.0,2,1332787593
DR_71760,2,87,66,13.0,2,1332787608
DR_71760,1,78,76,426.0,2,1332787610
DR_71760,1,88,78,2.0,2,1332787613
DR_71760,1,79,88,11.0,2,1332787625
DR_71760,1,82,79,86.0,2,1332787712
DR_71760,1,91,82,34.0,2,1332787747
DR_71760,2,83,87,177.0,2,1332787786
DR_71760,2,84,83,18.0,2,1332787806
DR_71760,2,93,84,49.0,2,1332787856
DR_71760,2,84,93,86.0,2,1332787943
DR_71760,2,86,84,33.0,2,1332787977
DR_71760,1,81,91,252.0,2,1332787999
DR_71760,1,84,81,1.0,2,1332788001
DR_71760,2,88,86,116.0,2,1332788094
DR_71760,1,89,84,108.0,2,1332788110
DR_63945,2,86,87,200.0,2,1332789348
DR_63945,2,88,86,7.0,2,1332789355
DR_63945,1,82,71,300.0,2,1332789369
DR_63945,1,80,82,,2,1332789370
DR_63945,2,71,88,19.0,2,1332789375
DR_63945,1,74,80,33.0,2,1332789404
DR_63945,2,88,71,95.0,2,1332789471
DR_63945,2,87,88,6.0,2,1332789479
DR_63945,2,88,87,98.0,2,1332789578
DR_63945,1,76,74,177.0,2,1332789582
DR_63945,2,82,88,67.0,2,1332789646
DR_63945,1,76,76,75.0,2,1332789658
DR_63945,2,84,82,59.0,2,1332789706
DR_63945,2,86,84,53.0,2,1332789761
DR_63945,1,87,76,136.0,2,1332789795
DR_63945,2,86,86,46.0,2,1332789807
DR_63945,2,94,86,13.0,2,1332789822
DR_63945,2,88,94,15.0,2,1332789837
DR_63945,1,82,87,77.0,2,1332789873
DR_63945,2,87,88,91.0,2,1332789930
DR_21960,2,85,87,312.0,2,1332790242
DR_21960,2,89,85,7.0,2,1332790251
DR_21960,1,86,89,139.0,2,1332790287
DR_21960,1,84,86,3.0,2,1332790290
DR_21960,1,88,84,63.0,2,1332790354
DR_21960,2,85,89,107.0,2,1332790359
DR_21960,2,73,85,134.0,2,1332790494
DR_21960,2,72,73,49.0,2,1332790544
DR_21960,1,82,88,287.0,2,1332790642
DR_21960,2,74,72,131.0,2,1332790675
DR_67842,1,80,83,27.0,2,1332792008
DR_67842,1,77,80,14.0,2,1332792023
DR_67842,2,82,86,598.0,2,1332792157
DR_67842,1,77,77,144.0,2,1332792168
DR_67842,1,79,77,3.0,2,1332792172
DR_67842,1,77,79,2.0,2,1332792175
DR_67842,1,79,77,7.0,2,1332792184
DR_67842,1,86,79,118.0,2,1332792302
DR_67842,1,84,86,2.0,2,1332792305
DR_67842,1,73,84,26.0,2,1332792332
DR_67842,1,85,73,143.0,2,1332792475
DR_67842,1,85,85,102.0,2,1332792578
DR_67842,2,88,82,421.0,2,1332792579
DR_67842,1,71,85,58.0,2,1332792637
DR_67842,1,72,71,3.0,2,1332792642
DR_49816,1,74,113,61.0,2,1332795634
DR_49816,1,43,74,126.0,2,1332795760
DR_49816,2,66,71,526.0,2,1332795766
DR_49816,2,75,66,46.0,2,1332795813
DR_49816,1,84,43,193.0,2,1332795954
DR_49816,1,101,84,192.0,2,1332796146
DR_49816,2,78,75,347.0,2,1332796161
DR_49816,1,85,101,16.0,2,1332796163
DR_49816,1,82,85,2.0,2,1332796166
DR_49816,1,86,82,11.0,2,1332796179
DR_49816,1,68,86,16.0,2,1332796196
DR_49816,2,79,78,39.0,2,1332796202
DR_49816,2,73,79,8.0,2,1332796211
DR_49816,1,79,68,26.0,2,1332796223
DR_31232,2,89,59,244.0,2,1332796511
DR_31232,2,80,89,169.0,2,1332796681
DR_31232,2,88,80,27.0,2,1332796710
DR_31232,1,86,79,544.0,2,1332796768
DR_31232,1,88,86,10.0,2,1332796779
DR_31232,2,80,88,166.0,2,1332796877
DR_31232,1,70,88,118.0,2,1332796897
DR_31232,1,71,70,17.0,2,1332796916
DR_31232,1,85,71,92.0,2,1332797008
DR_31232,2,85,80,130.0,2,1332797009
DR_31232,2,85,85,,2,1332797010
DR_31232,2,58,85,17.0,2,1332797027
DR_31232,1,82,85,20.0,2,1332797029
DR_31232,1,82,82,4.0,2,1332797035
DR_31232,1,78,82,2.0,2,1332797039
DR_31232,1,79,78,1.0,2,1332797041
DR_20853,2,76,51,153.0,2,1332799206
DR_20853,2,85,76,302.0,2,1332799509
DR_20853,2,82,85,2.0,2,1332799513
DR_20853,1,82,81,602.0,2,1332799539
DR_20853,2,88,82,136.0,2,1332799650
DR_20853,2,89,88,22.0,2,1332799674
DR_20853,2,96,89,1.0,2,1332799676
DR_20853,1,89,82,199.0,2,1332799738
DR_20853,1,75,89,81.0,2,1332799820
DR_4839,1,102,87,317.0,2,1332802850
DR_4839,1,84,102,56.0,2,1332802907
DR_4839,2,82,85,609.0,2,1332803215
DR_4839,1,76,84,345.0,2,1332803253
DR_4839,2,81,82,173.0,2,1332803389
DR_7175,2,75,81,316.0,2,1332803705
DR_7175,1,83,76,451.0,2,1332803706
DR_7175,1,78,83,197.0,2,1332803903
DR_7175,2,62,75,197.0,2,1332803904
DR_7175,2,71,62,82.0,2,1332803986
DR_7175,1,106,78,95.0,2,1332803999
DR_7175,1,80,106,46.0,2,1332804046
DR_29228,1,87,92,109.0,2,1332805819
DR_29228,2,98,78,632.0,2,1332806427
DR_34688,1,83,83,816.0,2,1332808203
DR_34688,1,82,83,84.0,2,1332808288
DR_34688,1,82,82,493.0,2,1332808782
DR_11048,1,82,83,1115.0,2,1332812186
DR_11048,1,86,82,127.0,2,1332812314
DR_11048,1,88,86,40.0,2,1332812355
DR_11048,2,81,85,998.0,2,1332812360
DR_32553,1,88,84,175.0,2,1332813683
DR_32553,2,89,87,110.0,2,1332813684
DR_32553,1,67,88,208.0,2,1332813892
DR_32553,1,89,67,17.0,2,1332813910
DR_23992,1,70,87,496.0,2,1332814817
DR_23992,1,73,70,3.0,2,1332814821
DR_23992,1,74,73,3.0,2,1332814825
DR_23992,1,90,74,44.0,2,1332814871
DR_23992,2,90,89,1187.0,2,1332814872
DR_23992,2,90,90,,2,1332814873
DR_23992,2,88,90,230.0,2,1332815103
DR_23992,2,86,88,3.0,2,1332815106
DR_28383,1,83,90,257.0,2,1332818303
DR_28383,1,76,83,925.0,2,1332819229
DR_33289,1,73,76,4.0,2,1332819235
DR_33289,1,72,73,5.0,2,1332819241
DR_33289,1,83,72,27.0,2,1332819269
DR_33289,1,90,83,11.0,2,1332819281
DR_33289,1,89,90,61.0,2,1332819344
DR_33289,1,79,89,83.0,2,1332819428
DR_33289,2,111,90,1574.0,2,1332819620
DR_56584,1,93,87,250.0,2,1332820820
DR_56584,1,83,93,130.0,2,1332820951
DR_56584,1,93,83,95.0,2,1332821047
DR_56584,2,92,91,808.0,2,1332821113
DR_56584,1,68,93,179.0,2,1332821228
DR_33440,1,92,89,453.0,2,1332824609
DR_33440,1,74,92,68.0,2,1332824678
DR_33440,2,77,89,689.0,2,1332824844
DR_73330,2,104,77,1359.0,2,1332826204
DR_73330,1,80,80,179.0,2,1332826322
DR_70285,1,91,80,876.0,2,1332827199
DR_70285,1,87,91,417.0,2,1332827616
DR_70285,1,80,87,70.0,2,1332827687
DR_28724,1,78,80,359.0,2,1332828046
DR_28724,2,78,104,359.0,2,1332828157
DR_28724,1,63,78,546.0,2,1332828593
DR_61572,1,63,63,2.0,2,1332828596
DR_61572,2,82,71,472.0,2,1332829324
DR_61572,1,77,79,301.0,2,1332829950
DR_21507,2,77,84,447.0,2,1332837061
DR_21507,2,94,77,7.0,2,1332837070
DR_21507,1,82,85,412.0,2,1332837190
DR_21507,2,88,94,194.0,2,1332837265
DR_21507,1,80,82,88.0,2,1332837280
DR_21507,1,75,80,5.0,2,1332837286
DR_21507,2,96,88,84.0,2,1332837349
DR_21507,2,78,96,19.0,2,1332837369
DR_21507,1,83,75,310.0,2,1332837597
DR_20511,1,73,76,163.0,2,1332846957
DR_20511,2,84,87,273.0,2,1332847002
DR_20511,2,86,84,19.0,2,1332847022
DR_20511,1,86,73,76.0,2,1332847034
DR_20511,2,87,86,16.0,2,1332847039
DR_20511,2,83,87,59.0,2,1332847099
DR_20511,2,87,83,3.0,2,1332847102
DR_20511,2,77,87,10.0,2,1332847114
DR_20511,2,89,77,99.0,2,1332847214
DR_20511,1,85,86,191.0,2,1332847225
DR_20511,2,88,89,17.0,2,1332847232
DR_20511,1,82,85,120.0,2,1332847346
DR_20511,1,82,82,6.0,2,1332847353
DR_20511,1,75,82,15.0,2,1332847369
DR_20511,2,82,88,159.0,2,1332847392
DR_20511,2,85,82,3.0,2,1332847396
DR_20511,2,84,85,27.0,2,1332847424
DR_20511,1,76,75,145.0,2,1332847515
DR_20511,2,89,84,95.0,2,1332847520
DR_4427,1,85,87,58.0,1,1332855044
DR_4427,2,104,87,572.0,1,1332855231
DR_4427,2,90,104,127.0,1,1332855358
DR_4427,2,86,90,38.0,1,1332855397
DR_4427,2,87,86,1.0,1,1332855399
DR_4427,2,86,87,30.0,1,1332855429
DR_4427,2,100,86,220.0,1,1332855650
DR_40472,2,91,80,238.0,1,1332876683
DR_40472,2,88,91,61.0,1,1332876745
DR_40472,1,90,75,172.0,1,1332876746
DR_40472,2,87,88,11.0,1,1332876757
DR_40472,2,76,87,44.0,1,1332876803
DR_40472,2,67,76,4.0,1,1332876808
DR_40472,2,100,67,43.0,1,1332876851
DR_40472,1,76,90,148.0,1,1332876894
DR_40472,2,85,100,102.0,1,1332876954
DR_40472,2,93,85,39.0,1,1332876994
DR_40472,1,99,76,267.0,1,1332877163
DR_40472,1,62,99,69.0,1,1332877232
DR_61560,1,86,78,588.0,1,1332879810
DR_61560,1,88,86,141.0,1,1332879952
DR_22138,2,90,80,134.0,1,1332881128
DR_22138,1,79,85,641.0,1,1332881330
DR_22138,2,79,90,353.0,1,1332881483
DR_22138,1,81,79,170.0,1,1332881502
DR_22138,1,74,81,4.0,1,1332881507
DR_22138,2,81,79,36.0,1,1332881519
DR_4565,1,84,81,759.0,2,1332889640
DR_4565,1,83,84,1.0,2,1332889642
DR_4565,1,93,83,23.0,2,1332889666
DR_49606,1,83,87,14.0,2,1332890722
DR_49606,1,91,83,682.0,2,1332891405
DR_62433,2,101,78,965.0,2,1332914719
DR_62433,2,94,101,71.0,2,1332914790
DR_62433,1,101,78,508.0,2,1332914812
DR_62433,1,88,101,103.0,2,1332914915
DR_49715,2,93,94,662.0,2,1332915453
DR_49715,2,91,93,81.0,2,1332915535
DR_49715,1,90,88,967.0,2,1332915883
DR_49715,1,99,90,62.0,2,1332915946
DR_36894,1,74,74,46.0,2,1332916213
DR_36894,2,89,86,376.0,2,1332916354
DR_32302,2,75,78,192.0,2,1332917115
DR_32302,2,91,75,7.0,2,1332917123
DR_32302,2,76,91,91.0,2,1332917215
DR_68835,2,86,96,470.0,2,1332923442
DR_68835,1,82,83,102.0,2,1332923472
DR_68835,1,89,82,156.0,2,1332923628
DR_68835,1,86,89,45.0,2,1332923675
DR_68835,2,105,86,288.0,2,1332923731
DR_68835,2,83,105,12.0,2,1332923743
DR_68835,2,91,83,94.0,2,1332923839
DR_68835,1,90,86,226.0,2,1332923902
DR_68835,2,100,91,98.0,2,1332923938
DR_32626,1,84,98,394.0,2,1332925324
DR_32626,1,79,84,142.0,2,1332925466
DR_32626,2,100,86,620.0,2,1332925656
DR_27685,2,79,83,734.0,2,1332927956
DR_27685,1,83,73,284.0,2,1332927986
DR_27685,2,83,79,105.0,2,1332928062
DR_27685,2,96,83,64.0,2,1332928126
DR_27685,1,79,83,155.0,2,1332928142
DR_27685,2,81,96,95.0,2,1332928222
DR_27685,1,77,79,142.0,2,1332928285
DR_27685,2,82,81,66.0,2,1332928288
DR_27685,1,88,77,6.0,2,1332928292
DR_27685,2,76,82,148.0,2,1332928437
DR_27685,2,91,76,12.0,2,1332928449
DR_27685,2,88,91,4.0,2,1332928454
DR_27685,2,92,88,82.0,2,1332928536
DR_15667,1,71,90,127.0,2,1332932519
DR_15667,1,74,71,91.0,2,1332932611
DR_15667,1,75,74,,2,1332932612
DR_15667,1,74,75,5.0,2,1332932618
DR_15667,1,74,74,23.0,2,1332932642
DR_15667,2,84,97,361.0,2,1332932718
DR_15667,2,105,84,13.0,2,1332932732
DR_15667,2,91,105,239.0,2,1332932972
DR_15667,1,82,74,370.0,2,1332933013
DR_49636,2,105,107,131.0,2,1332954013
DR_49636,1,81,93,202.0,2,1332954039
DR_49636,1,81,81,13.0,2,1332954053
DR_49636,2,83,105,47.0,2,1332954061
DR_49636,2,87,83,4.0,2,1332954065
DR_49636,1,84,81,24.0,2,1332954078
DR_49636,1,82,84,1.0,2,1332954079
DR_49636,2,90,87,20.0,2,1332954086
DR_49636,2,88,90,5.0,2,1332954093
DR_49636,1,78,82,13.0,2,1332954094
DR_49636,2,82,88,149.0,2,1332954242
DR_49636,2,87,82,6.0,2,1332954249
DR_49636,1,86,78,226.0,2,1332954320
DR_49636,1,101,86,196.0,2,1332954517
DR_49636,2,101,87,339.0,2,1332954589
DR_49636,2,79,101,22.0,2,1332954611
DR_49636,2,99,79,27.0,2,1332954639
DR_74294,2,84,99,336.0,2,1332954975
DR_74294,1,97,88,223.0,2,1332954993
DR_74294,2,88,84,69.0,2,1332955045
DR_74294,1,63,97,151.0,2,1332955145
DR_74294,2,78,88,113.0,2,1332955159
DR_74294,2,78,78,4.0,2,1332955164
DR_74294,1,80,63,18.0,2,1332955165
DR_74294,1,76,80,3.0,2,1332955168
DR_74294,2,86,78,34.0,2,1332955199
DR_74294,1,78,76,85.0,2,1332955253
DR_74294,2,85,86,124.0,2,1332955325
DR_74294,2,88,85,53.0,2,1332955378
DR_74294,2,87,88,50.0,2,1332955430
DR_74294,1,91,78,182.0,2,1332955436
DR_27715,2,83,79,25.0,2,1332962099
DR_27715,1,89,82,169.0,2,1332962157
DR_27715,2,81,83,61.0,2,1332962161
DR_27715,2,84,81,85.0,2,1332962247
DR_27715,2,81,84,1.0,2,1332962249
DR_27715,2,85,81,3.0,2,1332962253
DR_27715,2,86,85,42.0,2,1332962295
DR_27715,2,80,86,84.0,2,1332962381
DR_27715,1,87,89,245.0,2,1332962404
DR_27715,1,88,87,9.0,2,1332962414
DR_27715,2,83,80,42.0,2,1332962424
DR_27715,2,88,83,59.0,2,1332962484
DR_27715,1,95,88,90.0,2,1332962506
DR_27715,2,91,88,52.0,2,1332962537
DR_27715,1,83,95,207.0,2,1332962713
DR_27715,2,91,91,177.0,2,1332962715
DR_27715,1,85,83,3.0,2,1332962718
DR_27715,1,75,85,20.0,2,1332962738
DR_69213,1,73,75,273.0,2,1332963012
DR_69213,2,84,80,111.0,2,1332963070
DR_69213,2,82,84,261.0,2,1332963332
DR_69213,2,88,82,6.0,2,1332963339
DR_69213,2,97,88,14.0,2,1332963354
DR_69213,1,89,73,437.0,2,1332963450
DR_69213,1,91,89,12.0,2,1332963463
DR_69213,1,104,91,96.0,2,1332963560
DR_44787,2,83,86,260.0,2,1332963924
DR_44787,2,69,83,39.0,2,1332963964
DR_44787,2,90,69,8.0,2,1332963973
DR_44787,1,81,104,531.0,2,1332964092
DR_44787,1,87,81,3.0,2,1332964096
DR_44787,2,88,90,122.0,2,1332964097
DR_44787,2,81,88,6.0,2,1332964104
DR_44787,2,81,81,70.0,2,1332964175
DR_44787,2,110,81,44.0,2,1332964220
DR_44787,2,96,110,5.0,2,1332964225
DR_44787,2,87,96,71.0,2,1332964296
DR_44787,2,86,87,64.0,2,1332964362
DR_44787,1,74,87,310.0,2,1332964407
DR_44787,2,88,86,69.0,2,1332964432
DR_44787,2,77,88,48.0,2,1332964482
DR_44787,2,76,77,1.0,2,1332964483
DR_44787,2,85,76,65.0,2,1332964550
DR_39293,1,86,82,579.0,2,1332971420
DR_39293,1,87,86,192.0,2,1332971613
DR_39293,1,83,87,2.0,2,1332971616
DR_39293,2,87,86,744.0,2,1332971718
DR_11465,2,88,89,266.0,2,1332979427
DR_11465,2,97,88,226.0,2,1332979654
DR_11465,1,74,72,694.0,2,1332979705
DR_44879,2,76,82,601.0,2,1332981923
DR_44879,1,67,77,601.0,2,1332982196
DR_44879,1,67,67,3.0,2,1332982200
DR_44879,1,83,67,50.0,2,1332982251
DR_10789,2,87,89,255.0,2,1332985572
DR_10789,2,82,87,13.0,2,1332985586
DR_10789,2,80,82,3.0,2,1332985591
DR_10789,1,84,91,305.0,2,1332985747
DR_10789,1,80,84,9.0,2,1332985758
DR_10789,1,80,80,68.0,2,1332985827
DR_10789,1,86,80,8.0,2,1332985835
DR_10789,2,94,80,327.0,2,1332985918
DR_10789,2,86,94,180.0,2,1332986099
DR_10789,1,87,86,266.0,2,1332986103
DR_62823,2,76,86,708.0,2,1332986808
DR_62823,2,88,76,36.0,2,1332986845
DR_62823,1,88,86,629.0,2,1332986846
DR_62823,2,88,88,,2,1332986847
DR_22479,1,89,81,486.0,2,1332992719
DR_22479,1,80,89,338.0,2,1332993058
DR_22479,1,76,80,61.0,2,1332993120
DR_22479,2,82,86,61.0,2,1332993163
DR_22479,1,82,76,220.0,2,1332993342
DR_42576,1,83,60,959.0,2,1332999918
DR_42576,1,101,83,147.0,2,1333000066
DR_64479,1,74,75,176.0,2,1333000923
DR_64479,2,90,91,176.0,2,1333001202
DR_64479,2,96,90,214.0,2,1333001417
DR_19049,2,88,81,37.0,2,1333004430
DR_19049,2,109,88,147.0,2,1333004578
DR_19049,1,84,80,360.0,2,1333004685
DR_19049,1,83,84,128.0,2,1333004813
DR_19049,1,80,83,67.0,2,1333004881
DR_16648,2,88,104,177.0,2,1333007120
DR_16648,1,71,81,280.0,2,1333007194
DR_16648,1,73,71,1.0,2,1333007197
DR_16648,1,72,73,1.0,2,1333007198
DR_16648,1,89,72,44.0,2,1333007243
DR_16648,2,102,88,178.0,2,1333007299
DR_16648,1,88,89,81.0,2,1333007325
DR_16648,1,80,88,133.0,2,1333007459
DR_16648,1,98,80,39.0,2,1333007498
DR_16648,1,77,98,16.0,2,1333007515
DR_42349,2,96,87,282.0,2,1333010701
DR_42349,1,80,95,92.0,2,1333010708
DR_42349,2,83,96,54.0,2,1333010756
DR_42349,1,93,80,140.0,2,1333010850
DR_42349,2,93,83,96.0,2,1333010852
DR_42349,2,85,93,23.0,2,1333010876
DR_42349,1,78,93,128.0,2,1333010978
DR_42349,1,91,78,98.0,2,1333011077
DR_42349,2,83,85,225.0,2,1333011102
DR_42349,1,90,91,27.0,2,1333011105
DR_10152,1,76,66,90.0,2,1333013422
DR_10152,1,77,76,3.0,2,1333013426
DR_10152,1,77,77,33.0,2,1333013461
DR_10152,1,75,77,2.0,2,1333013464
DR_10152,2,89,103,446.0,2,1333013513
DR_10152,1,86,75,114.0,2,1333013579
DR_10152,2,78,89,123.0,2,1333013636
DR_10152,1,82,86,204.0,2,1333013784
DR_10152,2,92,78,250.0,2,1333013887
DR_10152,2,77,92,63.0,2,1333013952
DR_62226,2,48,91,94.0,2,1333018845
DR_62226,2,49,48,1.0,2,1333018847
DR_62226,1,80,80,208.0,2,1333018941
DR_62226,2,72,49,199.0,2,1333019048
DR_62226,2,90,72,36.0,2,1333019084
DR_62226,1,68,80,143.0,2,1333019085
DR_62226,1,87,68,172.0,2,1333019257
DR_62226,1,89,87,3.0,2,1333019262
DR_62226,1,86,89,4.0,2,1333019267
DR_62226,2,81,90,355.0,2,1333019440
DR_68178,2,78,87,41.0,2,1333027797
DR_68178,2,76,78,,2,1333027798
DR_68178,2,86,76,202.0,2,1333028001
DR_68178,1,90,85,563.0,2,1333028063
DR_68178,2,97,86,106.0,2,1333028109
DR_68178,2,85,97,44.0,2,1333028153
DR_68178,2,80,85,92.0,2,1333028245
DR_68178,2,83,80,32.0,2,1333028279
DR_68178,2,88,83,5.0,2,1333028284
DR_68178,2,89,88,4.0,2,1333028289
DR_68178,2,86,89,51.0,2,1333028340
DR_68178,2,89,86,2.0,2,1333028343
DR_68178,2,93,89,1.0,2,1333028345
DR_68178,2,90,93,45.0,2,1333028390
DR_59765,1,101,76,40.0,2,1333032309
DR_59765,2,87,91,64.0,2,1333032331
DR_59765,2,91,87,16.0,2,1333032347
DR_59765,1,92,101,48.0,2,1333032357
DR_59765,2,94,91,38.0,2,1333032386
DR_59765,2,79,94,29.0,2,1333032416
DR_59765,2,81,79,43.0,2,1333032460
DR_59765,2,78,81,23.0,2,1333032484
DR_59765,2,88,78,74.0,2,1333032560
DR_59765,1,77,92,205.0,2,1333032564
DR_59765,2,90,88,4.0,2,1333032565
DR_59765,1,79,77,65.0,2,1333032629
DR_59765,2,83,90,149.0,2,1333032715
DR_59765,2,92,83,226.0,2,1333032941
DR_42803,2,88,85,77.0,2,1333036861
DR_42803,1,87,93,134.0,2,1333036865
DR_42803,2,83,88,9.0,2,1333036871
DR_42803,1,81,87,29.0,2,1333036895
DR_42803,1,82,81,9.0,2,1333036905
DR_42803,1,99,82,51.0,2,1333036956
DR_42803,1,86,99,4.0,2,1333036961
DR_42803,1,87,86,16.0,2,1333036977
DR_42803,2,105,83,129.0,2,1333037001
DR_42803,1,81,87,133.0,2,1333037110
DR_42803,2,87,105,117.0,2,1333037118
DR_42803,2,86,87,1.0,2,1333037120
DR_42803,2,85,86,13.0,2,1333037134
DR_42803,2,96,85,33.0,2,1333037168
DR_42803,2,86,96,56.0,2,1333037225
DR_42803,2,86,86,2.0,2,1333037227
DR_42803,2,90,86,97.0,2,1333037325
DR_42803,2,87,90,120.0,2,1333037445
DR_60084,2,83,86,165.0,2,1333052136
DR_60084,1,84,85,254.0,2,1333052239
DR_60084,1,81,84,9.0,2,1333052249
DR_60084,1,74,81,2.0,2,1333052252
DR_60084,1,73,74,1.0,2,1333052255
DR_60084,1,95,73,99.0,2,1333052355
DR_60084,2,83,83,220.0,2,1333052356
DR_60084,2,84,83,31.0,2,1333052389
DR_60084,2,86,84,5.0,2,1333052394
DR_60084,2,86,86,5.0,2,1333052400
DR_60084,2,92,86,51.0,2,1333052452
DR_60084,2,94,92,1.0,2,1333052454
DR_60084,2,90,94,83.0,2,1333052538
DR_60084,2,89,90,23.0,2,1333052562
DR_60084,2,88,89,1.0,2,1333052564
DR_60084,2,101,88,29.0,2,1333052594
DR_60084,1,49,95,241.0,2,1333052596
DR_68310,2,92,78,180.0,2,1333053044
DR_68310,2,87,92,2.0,2,1333053047
DR_68310,1,85,83,77.0,2,1333053069
DR_68310,1,85,85,2.0,2,1333053072
DR_68310,1,78,85,11.0,2,1333053084
DR_68310,2,80,87,90.0,2,1333053138
DR_68310,2,77,80,3.0,2,1333053143
DR_68310,2,80,77,3.0,2,1333053147
DR_68310,2,81,80,7.0,2,1333053154
DR_68310,2,76,81,1.0,2,1333053156
DR_68310,2,86,76,95.0,2,1333053252
DR_68310,2,86,86,1.0,2,1333053253
DR_68310,1,105,78,312.0,2,1333053397
DR_68310,2,81,86,169.0,2,1333053424
DR_68310,2,84,81,124.0,2,1333053549
DR_68310,1,79,105,159.0,2,1333053556
DR_14525,1,82,83,261.0,2,1333055871
DR_14525,2,82,81,282.0,2,1333055901
DR_14525,2,63,82,11.0,2,1333055914
DR_14525,1,82,82,81.0,2,1333055954
DR_14525,1,82,82,17.0,2,1333055971
DR_14525,2,99,63,106.0,2,1333056020
DR_14525,2,93,99,9.0,2,1333056031
DR_14525,2,84,93,92.0,2,1333056123
DR_14525,1,74,82,168.0,2,1333056140
DR_14525,2,88,84,58.0,2,1333056182
DR_14525,2,81,88,89.0,2,1333056272
DR_14525,1,39,74,131.0,2,1333056273
DR_42196,2,92,84,166.0,2,1333066543
DR_42196,1,82,83,488.0,2,1333066866
DR_42196,2,101,92,374.0,2,1333066918
DR_42196,1,71,82,104.0,2,1333066971
DR_42196,1,82,71,21.0,2,1333066994
DR_42196,2,87,101,106.0,2,1333067025
DR_42196,1,98,82,152.0,2,1333067147
DR_28321,1,85,77,157.0,2,1333071064
DR_28321,2,87,78,591.0,2,1333071274
DR_28321,2,89,87,88.0,2,1333071364
DR_45078,1,84,75,263.0,2,1333074842
DR_45078,1,65,84,36.0,2,1333074880
DR_45078,2,70,79,313.0,2,1333074882
DR_15358,2,92,87,61.0,2,1333075539
DR_15358,2,94,92,21.0,2,1333075561
DR_15358,1,89,75,223.0,2,1333075712
DR_15358,2,89,94,182.0,2,1333075744
DR_15358,2,88,89,273.0,2,1333076018
DR_72860,2,100,86,396.0,2,1333076671
DR_72860,1,70,83,642.0,2,1333077001
DR_72860,2,70,100,329.0,2,1333077002
DR_7046,2,83,78,312.0,2,1333077443
DR_7046,2,95,83,247.0,2,1333077691
DR_7046,2,101,95,51.0,2,1333077742
DR_10749,1,79,89,681.0,2,1333081296
DR_10749,2,79,77,991.0,2,1333081297
DR_39581,1,83,76,822.0,2,1333087335
DR_39581,1,79,83,55.0,2,1333087391
DR_39581,2,84,82,567.0,2,1333087439
DR_39581,1,84,79,441.0,2,1333087833
DR_21865,2,82,83,342.0,2,1333088215
DR_21865,2,87,82,9.0,2,1333088224
DR_21865,2,95,87,113.0,2,1333088338
DR_21865,1,85,64,409.0,2,1333088461
DR_64874,1,81,81,219.0,2,1333089050
DR_64874,1,76,81,103.0,2,1333089154
DR_64874,1,89,76,384.0,2,1333089539
DR_64874,1,82,89,33.0,2,1333089573
DR_15262,1,87,78,537.0,2,1333091101
DR_15262,1,85,87,10.0,2,1333091111
DR_15262,1,83,85,99.0,2,1333091211
DR_15262,1,79,83,150.0,2,1333091362
DR_40292,2,83,86,39.0,2,1333117814
DR_40292,1,86,82,498.0,2,1333117824
DR_40292,1,82,86,1.0,2,1333117826
DR_40292,2,87,83,35.0,2,1333117850
DR_40292,1,83,82,26.0,2,1333117852
DR_40292,2,90,87,137.0,2,1333117988
DR_40292,1,83,83,137.0,2,1333117990
DR_40292,2,104,90,9.0,2,1333117998
DR_40292,1,75,83,30.0,2,1333118020
DR_40292,2,82,104,101.0,2,1333118099
DR_40292,1,79,75,107.0,2,1333118128
DR_40292,2,76,82,34.0,2,1333118134
DR_40292,2,94,76,28.0,2,1333118163
DR_40292,2,84,94,3.0,2,1333118167
DR_40292,2,82,84,20.0,2,1333118188
DR_40292,2,83,82,19.0,2,1333118207
DR_40292,2,79,83,2.0,2,1333118210
DR_40292,2,84,79,2.0,2,1333118213
DR_40292,2,81,84,8.0,2,1333118221
DR_40292,2,76,81,3.0,2,1333118225
DR_40292,1,67,79,123.0,2,1333118252
DR_40292,2,74,76,84.0,2,1333118310
DR_40292,2,81,74,3.0,2,1333118314
DR_40292,1,77,67,192.0,2,1333118445
DR_40292,1,75,77,5.0,2,1333118452
DR_37520,2,83,91,58.0,2,1333118725
DR_37520,2,86,83,4.0,2,1333118730
DR_37520,2,87,86,3.0,2,1333118734
DR_37520,2,87,87,27.0,2,1333118761
DR_37520,1,71,83,214.0,2,1333118818
DR_37520,1,69,71,2.0,2,1333118820
DR_37520,1,68,69,1.0,2,1333118822
DR_37520,1,68,68,1.0,2,1333118824
DR_37520,2,83,87,73.0,2,1333118835
DR_37520,2,82,83,1.0,2,1333118837
DR_37520,1,79,68,207.0,2,1333119031
DR_37520,1,78,79,31.0,2,1333119063
DR_37520,2,82,82,252.0,2,1333119089
DR_37520,2,87,82,2.0,2,1333119092
DR_37520,1,79,78,29.0,2,1333119093
DR_37520,2,87,87,4.0,2,1333119097
DR_37520,1,78,79,4.0,2,1333119098
DR_37520,1,80,78,1.0,2,1333119099
DR_37520,1,73,80,26.0,2,1333119126
DR_37520,2,75,87,31.0,2,1333119128
DR_37520,2,88,75,35.0,2,1333119164
DR_37520,2,96,88,134.0,2,1333119299
DR_72364,2,91,92,45.0,2,1333122327
DR_72364,2,97,91,1.0,2,1333122329
DR_72364,1,77,74,128.0,2,1333122330
DR_72364,1,78,77,55.0,2,1333122386
